"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT4G29190",2196.89705356385,0.793737081415379,0.15360713849908,5.16731897469811,2.37475786775511e-07,6.37763842127232e-05
"AT4G30270",3300.66628835719,0.588125839789878,0.0956849555520244,6.14648182043739,7.92203976122437e-10,3.72319364528043e-07
"AT4G30370",459.696218187977,0.60680838816684,0.181073618708702,3.35116949942348,0.000804710309860101,0.046309846632995
"AT4G30420",702.334392477723,1.325539575489,0.323766613819093,4.0941206378668,4.23773636910679e-05,0.00490251767952205
"AT4G33720",798.017126875397,2.38973711530791,0.363423922520129,6.57561862944108,4.84512957215845e-11,2.9540885950898e-08
"AT4G34380",425.703532682769,1.9557784850623,0.322808662473049,6.05863073834205,1.37285141400181e-09,6.32043980580957e-07
"AT4G34530",602.273516633359,1.32372891872294,0.297466524708348,4.45000969443804,8.58664132983571e-06,0.00134286692796239
"AT4G36780",4492.08359484243,0.431186720187894,0.112008716569894,3.84958183070362,0.000118319650718126,0.0112623333356549
"AT4G36790",1061.92824264656,0.456255116192669,0.118390072187985,3.8538291915914,0.000116284734848548,0.0112105441600359
"AT4G37240",697.20047003046,0.729483936489601,0.193096815824335,3.77781442627844,0.000158210695115396,0.0138874516385534
"AT4G38410",1347.47270276709,0.939807345038266,0.198351425941053,4.73809220467901,2.15739651937189e-06,0.000408980740172356
"AT4G39675",4032.50412867398,1.12057215782489,0.234507353762121,4.77840946071812,1.76687290713729e-06,0.000350118476232335
"AT4G39955",4244.46605788572,0.426741266523087,0.104108643778706,4.09899938212786,4.14940143409175e-05,0.00485006979024227
"AT5G01210",7761.72401064139,1.83222141541992,0.292485808918418,6.26430876149268,3.74482820274008e-10,2.0114185577527e-07
"AT5G01215",7766.65587323095,1.83092498837494,0.292829804484039,6.25252266107611,4.03875118855672e-10,2.11884158285235e-07
"AT5G02020",538.412472596392,0.655143383772603,0.1686666730934,3.88424916290259,0.00010264660229841,0.0101118109224883
"AT5G02550",1480.91855685921,0.754253652554092,0.143687594845848,5.24926075464813,1.52710786880153e-07,4.3109273359097e-05
"AT5G02760",884.438210832172,1.18604611788338,0.275471382343419,4.30551481534581,1.6659783975896e-05,0.00234892541695148
"AT5G03730",8865.9081884573,0.602510184746764,0.133408859267487,4.51626817030733,6.29389506310507e-06,0.00102886941107672
"AT5G04340",1710.82788384996,0.697332269935021,0.206429162360247,3.37807053016125,0.000729963556894284,0.0428834580207764
"AT5G05440",6871.28849725026,0.529932123501075,0.0978395272551749,5.41633977971869,6.08314507037932e-08,1.80565354793009e-05
"AT5G06080",45.5039705066243,1.87101485480141,0.415815771540824,4.49962455216233,6.80735851584744e-06,0.00110480000546045
"AT5G06860",15552.3017916695,0.557566476213383,0.150684798508311,3.70021715350821,0.000215415055998357,0.0174803893822551
"AT5G06865",15554.1195914861,0.557525028509866,0.150614543763105,3.70166794374633,0.000214186811926543,0.0174803893822551
"AT5G07000",260.931638297318,0.885545016221172,0.192092504922709,4.60999254800433,4.02683404913177e-06,0.000698779610110489
"AT5G07010",2172.16330879478,0.426170337997673,0.115003014844028,3.70573187647006,0.0002107811908591,0.0172909559439652
"AT5G07580",2462.27317975944,0.670712651053664,0.167119503857423,4.01337148311472,5.98575985894246e-05,0.0064608974477456
