genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G22880	387.462313140586	0.375982918507251	0.107404906683308	3.50061212394949	0.000464190921831578	0.00279878568836289
AT4G13750	495.337917479806	0.37587913273254	0.105603331482016	3.55934919341585	0.000371774942308884	0.00231525165214293
AT3G52370	634.988382675627	0.37496861224131	0.0945985715207713	3.96378725612127	7.37699999609488e-05	0.000580902333177217
AT1G09100	656.902321831891	0.374803115692281	0.0969179691151047	3.86722007399006	0.000110083077061314	0.000821960651486468
AT1G33410	1418.16142529352	0.374686990668747	0.0868808552950167	4.31265310863299	1.61307101808669e-05	0.000156263339889249
AT4G19350	557.741553967173	0.374648662958328	0.0871536332024249	4.29871537412744	1.71790914912228e-05	0.000164785780263251
AT3G08710	503.279454503383	0.374300992503394	0.0979243498570756	3.82234850728854	0.000132186688579557	0.000962488173628172
AT5G37780	2181.7346454251	0.373464832009704	0.0970157122118495	3.84952935452541	0.000118345000854653	0.000873912249699045
AT4G19600	754.276888074126	0.373315577520516	0.0980302054861254	3.80816887681984	0.00013999965338037	0.00100810926334965
AT5G42300	3875.66132351616	0.372046345357986	0.0926191752682223	4.01694729283165	5.89569038025843e-05	0.000477457273785224
AT1G05060	567.204778415866	0.371329397340579	0.0881000896680872	4.21485833600788	2.49935024006942e-05	0.000227816794327043
AT3G44880	3387.15702773831	0.371273688947504	0.104950213153162	3.5376172929318	0.000403754810955363	0.00248732902057687
AT1G56345	190.823552440899	0.371063782936284	0.118665245067676	3.12697945152065	0.00176612270920956	0.00856688229557224
AT4G11010	5040.44956613199	0.369789248856562	0.0792688229288741	4.6650023955618	3.08613443472594e-06	3.63714125113706e-05
AT4G13270	862.472877260263	0.369719806042829	0.0825307455636957	4.47978269816412	7.47190688410631e-06	7.98353677234375e-05
AT3G57710	487.303944603584	0.369641834455521	0.0824135234420874	4.4852084829897	7.28426752414621e-06	7.80081854994526e-05
AT1G01710	1204.74702661269	0.369409823731724	0.0908143236546914	4.06774844391676	4.74695859930092e-05	0.000396475854805571
AT1G74380	1292.10345886394	0.369250291249828	0.0876172938021162	4.21435398454305	2.50494147311685e-05	0.000228149096578678
AT1G20160	2124.45043811216	0.36917982215399	0.0995804264851155	3.707353294065	0.00020943667071564	0.00141635473999247
AT4G03260	5695.43803981426	0.369145215558552	0.0844499650870788	4.37117073024145	1.23582109676085e-05	0.000124180429230215
AT2G18790	4080.01151030943	0.368538260970596	0.107632263603141	3.42405008157649	0.000616952500413693	0.00356125695107121
AT2G31820	1803.51425948251	0.368441112580419	0.0895411070285771	4.11477057641058	3.87564697919061e-05	0.000330769827521679
AT5G64816	414.199614596559	0.368343484935752	0.0951916909030549	3.86949198445146	0.00010906236668155	0.000816940174315676
AT2G47380	893.351474845585	0.367388392154505	0.0762850942020585	4.81599185263367	1.46470499816669e-06	1.93204310022516e-05
AT2G43490	533.339733215158	0.367374218185957	0.0937147298143838	3.92013314143461	8.85000618968778e-05	0.000682760510416932
AT4G30060	355.197991678395	0.367349504188054	0.105868701656691	3.46985934879308	0.000520730974548612	0.00308240470883118
AT4G15630	567.64760213697	0.367323607890629	0.107458091157194	3.41829641616557	0.000630144395160014	0.00362402562522997
AT5G09275	379.000245861409	0.36633034265429	0.0935744210100676	3.91485556309108	9.04583426501676e-05	0.000695580167270289
AT2G35790	449.509036545537	0.366153600108512	0.109622287838868	3.34013828142972	0.000837366841461465	0.00461003862272201
AT1G60989	444.171679795408	0.36559153425956	0.0922431600581866	3.96334572697799	7.39066302157057e-05	0.000581655100150653
AT5G41210	2494.21506972677	0.365414921314514	0.0637371469695294	5.73315466236992	9.85796648613399e-09	2.12303845729385e-07
AT3G49725	282.471511956185	0.364808412845756	0.105837062780368	3.44688716090697	0.000567085382337128	0.00331541736696576
AT2G13290	568.86046075449	0.363924076035582	0.0980961686037463	3.70987043852479	0.000207365339677803	0.0014051832740432
AT2G42780	746.357240191283	0.363792350883856	0.0881369483687659	4.12758051664944	3.66600087214018e-05	0.000315634061873362
AT1G73470	2437.84448402596	0.363461390128064	0.0775526998345265	4.68663748526587	2.77730271690783e-06	3.32666397444532e-05
AT1G49050	501.714093919448	0.363133722321966	0.111410872812483	3.25941008408721	0.00111644163495782	0.0058787394846578
AT5G20000	848.207347528736	0.363053614560574	0.113163071620174	3.20823400569353	0.00133552784900145	0.00681360335928453
AT4G21560	549.983124715459	0.36295698802859	0.0988113259459388	3.67323264366647	0.000239501246716389	0.00159212662676856
AT1G09287	255.57622358202	0.362807949826726	0.104326098840636	3.47763363011335	0.000505860830038941	0.00301268513126036
AT4G34180	1590.47415536173	0.362455122656286	0.110043509177774	3.29374376884642	0.000988625752874823	0.00531428828378942
AT5G65830	488.194362042528	0.362218324693764	0.113518917001936	3.19081906575613	0.00141870095703399	0.00714468403378102
AT1G51630	1029.04860450621	0.36204289963232	0.072045149881604	5.02522238106641	5.02849505330569e-07	7.36359761368177e-06
AT4G24210	332.535156988375	0.361520646006294	0.105078699622012	3.44047506589586	0.000580693939198487	0.00338392997340151
AT2G27340	372.859866904754	0.361318162858994	0.104261984908137	3.46548325525687	0.000529279484845602	0.00312911312278394
AT1G22930	3505.15637743827	0.361244246500819	0.103981086018849	3.474134194322	0.00051250464837119	0.0030439529142876
AT3G28450	562.232140776342	0.361143808724317	0.0873273870877322	4.13551602501858	3.54157898111247e-05	0.00030675704263457
AT3G07770	1846.70846491697	0.360686100586469	0.113250302717658	3.18485771720794	0.00144825195188843	0.00726542310751644
AT4G32440	850.723409900771	0.360590663615032	0.112613855428072	3.20200975487732	0.00136472376525531	0.0069263939551034
AT3G19820	3765.57678067761	0.359918692203464	0.0965188102977965	3.72900050355967	0.000192240767976523	0.00132024091694097
AT2G18170	831.839875650891	0.359547798712114	0.111961526257789	3.21135135193014	0.00132112299479654	0.00676284140413765
AT3G57040	1501.16056719976	0.358947942787571	0.1039391978647	3.45344153275861	0.000553482268586193	0.00324682832545072
AT3G01280	3700.03148312031	0.358695937987469	0.114056573601058	3.14489491190661	0.00166146500036872	0.00815195369323173
AT3G11880	955.201883389979	0.358524781079283	0.103194015363478	3.4742788117747	0.000512228482816434	0.0030439529142876
AT4G22990	1752.52212178766	0.358374073592235	0.0882657557560552	4.06017113344265	4.9036761220362e-05	0.000407244745361597
AT5G35680	2052.7184841632	0.358241416744522	0.0838168764534328	4.2740964815547	1.91913925331544e-05	0.000181490213338738
AT3G28690	2143.05574988063	0.357744416265676	0.0893726592732667	4.00283956161396	6.25867463908673e-05	0.000503204306858077
AT3G11964	1337.03945052486	0.357651595925084	0.104558085697391	3.42060198921573	0.000624827023528466	0.00359697304438221
AT1G54830	1112.25173937328	0.356063573839594	0.0960460902446827	3.70721570167513	0.000209550452265418	0.0014167156981784
AT5G40660	639.561847863729	0.355511068628281	0.0885597076189662	4.01436588022501	5.96058249855724e-05	0.00048147021165157
AT1G22360	675.643563870414	0.354866757274577	0.103131582006281	3.44091257373482	0.000579755825031148	0.00338065971269406
AT2G43210	665.094681035895	0.354838533403689	0.10720196437711	3.31000029211642	0.000932958738551515	0.00506133505521564
AT4G24270	664.267436984863	0.354775054312381	0.0942734116638497	3.76325676615376	0.000167714845766914	0.00117696477491664
AT5G24890	1016.65028888749	0.35476436931414	0.104512116987065	3.39448075057219	0.000687588735659139	0.00388953656956435
AT3G15590	1015.55144840446	0.353982853252998	0.0955493395591615	3.70471271581968	0.000211630448853961	0.00142995359175222
AT4G36195	2562.35716696401	0.353715839793901	0.0977694629540738	3.61785601665886	0.000297053564007595	0.00191290423851458
AT4G36910	309.048835970439	0.353197837108386	0.107356003782174	3.28996818682844	0.00100198710576275	0.00536643151209268
AT5G26800	638.759171663245	0.352622940563706	0.0981337122572971	3.59329054666925	0.000326528140766612	0.00207367031827765
AT1G77710	2438.84690779009	0.352129640424192	0.067543894913842	5.21334520127042	1.85465303067761e-07	2.99361166747983e-06
AT1G04440	1921.61589572709	0.351364433231894	0.102311895424019	3.43424810747282	0.00059420004763846	0.00344859532721228
AT1G77580	1946.35167452105	0.350559503335341	0.0748687897204403	4.68231828835925	2.83648595924687e-06	3.38545064642325e-05
AT2G19180	773.29352739454	0.350276156823325	0.102745895157108	3.40914988659858	0.000651656648803907	0.00372490942832026
AT2G18750	1890.2893969247	0.350073600230438	0.093908712017818	3.72780749206757	0.000193152825042942	0.00132495267789767
AT1G28240	1055.86149740345	0.350024586762972	0.105170984974662	3.32814784274675	0.000874254576206385	0.00478615606343799
AT1G74250	867.343699772324	0.349904882669988	0.0897652270281719	3.89800030874064	9.69902928602275e-05	0.000741190400277261
AT4G37880	692.166473013558	0.349528793623135	0.101199274423219	3.45386659751526	0.000552610658361733	0.00324371696171557
AT4G30780	601.679172114485	0.348836840344536	0.111247393013425	3.135685528401	0.00171452942944445	0.00837551733154773
AT2G44310	1263.92596279489	0.348818034003277	0.0719701177910953	4.84670644858157	1.25527953483011e-06	1.68036934534079e-05
AT3G17240	1561.32994986581	0.348307410881468	0.0952716974664178	3.65593791382003	0.000256243371929265	0.00168511986621289
AT2G17130	455.735962391331	0.347988687498899	0.0965813122829012	3.60306439489647	0.000314487577843973	0.00200862667842448
AT1G62430	2218.56007777522	0.347776407991948	0.0830466743496811	4.18772227443547	2.81768016177825e-05	0.000252023971372234
AT5G21970	282.014290110234	0.347641886433654	0.109774013436963	3.16688691202207	0.00154080224578526	0.00764792276622258
AT1G27000	1954.18413439045	0.347320502903398	0.0816007776973828	4.25633814657305	2.07802345018784e-05	0.00019414118507731
AT3G27180	833.861315057041	0.347173465687956	0.0829382652297054	4.18592629983791	2.84005496241513e-05	0.000253454372273676
AT4G11220	1214.96440491565	0.346609047578775	0.0729897357825808	4.74873684446868	2.0469107762253e-06	2.56033058318997e-05
AT3G53270	405.333391726088	0.346406419362908	0.0915187753260077	3.78508582669447	0.000153655539935478	0.00109169444959308
AT4G00026	718.188398412617	0.346283188415561	0.110571006245013	3.13177206372018	0.00173754715419488	0.00846503809873962
AT5G62000	14418.9845110877	0.346255412373789	0.0891443731293564	3.88420940345098	0.00010266339917504	0.000777410306537757
AT2G03750	2061.52470019169	0.345658893488932	0.102514779672505	3.37179570197761	0.000746798224472399	0.00418010948891436
AT5G22850	857.904187149623	0.345268024940404	0.107471513147786	3.21264691291376	0.00131517865686749	0.00674205137475699
AT5G65880	256.706083240879	0.345223269962447	0.110242405705494	3.13149253005863	0.00173920210448934	0.00846958200925842
AT3G52180	5340.69748676796	0.344779238068455	0.100230954397133	3.43984790070318	0.000582041186238101	0.00338808933751357
AT4G20010	1216.82188887719	0.343373213229294	0.096063906871971	3.57442482208145	0.000350998642288718	0.00220933203370835
AT4G17730	767.03199546401	0.34330925527717	0.106465304865051	3.22461158320383	0.00126143687288925	0.00651353566267537
AT1G55840	1747.45001192351	0.343271836654764	0.062054024726702	5.53182228173918	3.16920918180445e-08	6.18364916313309e-07
AT1G49480	856.619688589814	0.343117961230465	0.0909106628503994	3.77423231194665	0.000160501144404366	0.00113369192710721
AT2G06530	1733.45093867203	0.34246471090263	0.0807287952031607	4.24216303539263	2.21375775113342e-05	0.000205295613038086
AT5G09920	1044.29745615797	0.342037501866815	0.0900637046622501	3.79772854280754	0.000146028117055944	0.00104510144318372
AT1G50600	1456.93474024762	0.341818492613394	0.097963496340723	3.48924349764455	0.000484389689573146	0.00289953838426723
AT1G64330	310.396690816262	0.341446770862823	0.109137833335201	3.12858300763695	0.00175651389433778	0.00853085946653634
AT1G71210	432.967913313584	0.341217737036421	0.110405761757523	3.09057907490204	0.00199766604766893	0.009503298542795
AT5G62050	845.241880760813	0.34108769860903	0.0956668027515425	3.56537156880714	0.00036334105650554	0.00227056695929241
AT5G27830	304.499613423229	0.341027730423264	0.10248076652814	3.32772423525562	0.000875584919308989	0.00479120231277502
AT1G80300	4664.02398214072	0.340475131322049	0.0931701572338544	3.65433676866581	0.000257847643573835	0.00169392178844178
AT5G49550	232.489919155063	0.340464542612232	0.107765460146033	3.15931043351801	0.00158142942869218	0.00781979008878719
AT4G31210	1561.35476653661	0.339665274585481	0.107789242342458	3.15119827548587	0.00162602066700195	0.00800484103761475
AT3G24490	776.701853183585	0.339627845268252	0.0952359604096887	3.56617231355921	0.000362233245028509	0.00226485105189379
AT1G61660	1481.64570555837	0.339171383515785	0.106156714368152	3.19500641607592	0.0013982773199598	0.00706002109472923
AT1G76660	635.446037704808	0.339109502175678	0.103086752787569	3.28955460333958	0.0010034608453405	0.00537187108097942
AT1G77220	608.620085264119	0.338558231785814	0.0804802583084619	4.20672397059413	2.59099290162279e-05	0.000234982817176177
AT1G12820	1517.27201710271	0.338348629170825	0.106635768075349	3.17293751691035	0.00150904997468282	0.00751896092123137
AT3G07790	1207.01666293074	0.338307114954708	0.0705998504907928	4.79189562871422	1.65212848115472e-06	2.13837578744601e-05
AT2G37710	1813.69226312098	0.337909291896242	0.101705263618826	3.32243661608969	0.000892349423477394	0.00486590816759249
AT1G80650	446.97992565863	0.336422076623857	0.091898081729124	3.66081718240305	0.000251412106647733	0.00165814627030632
AT4G01897	547.710110791823	0.336235958821728	0.0904359977409658	3.717943819062	0.000200850921605872	0.00136894991700742
AT5G02290	742.414422203472	0.336121947652672	0.0830209496225428	4.04864012253366	5.15160877517354e-05	0.000423634924979471
AT1G68160	321.589298612576	0.335374465752954	0.100853037017662	3.32537795261654	0.000882987490254472	0.00482832958940036
AT5G19590	2595.76434750431	0.335266116559078	0.0874505236369842	3.83378054945446	0.000126188728707287	0.00092425432625332
AT4G08500	992.654809214414	0.335173785870997	0.0949114489289994	3.53143682509505	0.000413308576962875	0.00253951429277189
AT1G21450	1143.30906176259	0.334642204884225	0.100113704774963	3.34262132878251	0.000829910658515708	0.00457536181431322
AT4G20380	685.541133834216	0.334210518497554	0.0908992434416178	3.67671397300692	0.000236257691399814	0.00157637315402556
AT5G22000	2330.38727640356	0.334195262680869	0.0899041323140145	3.71724028783906	0.00020141086243207	0.00137196890985168
AT1G78920	2731.18268839541	0.334025355900694	0.107748694250219	3.100040870333	0.0019349394113869	0.00924804035362889
AT5G64670	895.861596328657	0.333802688589481	0.0760773842099019	4.38767305232919	1.14569827434584e-05	0.000116119540312156
AT5G13810	1052.76224387038	0.333699166790454	0.0829737094741091	4.02174579038895	5.77683847774742e-05	0.000469290588218255
AT2G40880	2275.33877857017	0.33322504424627	0.0704226962639578	4.73178480695029	2.2255427993741e-06	2.74713975124847e-05
AT1G06550	1386.79553277276	0.332726359644299	0.107560122620303	3.09339885023051	0.0019787799495704	0.00942301038726386
AT1G77260	989.775724695838	0.332649543595861	0.0702434145733632	4.7356687543775	2.18333943008378e-06	2.70073099439636e-05
AT4G29130	2079.01956522338	0.332077176511428	0.0782061466105848	4.24617745411948	2.1744843464376e-05	0.000201972995552479
AT2G46390	1042.09972446091	0.331827305928674	0.101500186696204	3.26922852784352	0.00107841164424112	0.00571524819936215
AT3G13860	805.393080945337	0.331660148414036	0.0973778988514742	3.40590783253499	0.000659444377169862	0.00376025990220393
AT5G58320	315.703570680797	0.331508580768839	0.101566088427863	3.26396916431701	0.00109863121689132	0.005804505052884
